277.00	6.0000	2.5113	0.39820	2468.1	3653.2	35.426	10.142	14.395	1321.5	-0.29499	8.6293
278.50	6.0000	2.4981	0.40031	2483.4	3674.8	35.504	10.149	14.400	1324.7	-0.29771	8.6599
280.00	6.0000	2.4850	0.40242	2498.7	3696.4	35.581	10.156	14.405	1327.8	-0.30039	8.6904
281.50	6.0000	2.4720	0.40452	2514.0	3718.0	35.658	10.163	14.410	1331.0	-0.30305	8.7209
283.00	6.0000	2.4592	0.40663	2529.4	3739.6	35.735	10.170	14.415	1334.2	-0.30567	8.7513
284.50	6.0000	2.4465	0.40874	2544.7	3761.3	35.811	10.176	14.420	1337.3	-0.30827	8.7817
286.00	6.0000	2.4340	0.41085	2560.1	3782.9	35.887	10.182	14.425	1340.5	-0.31083	8.8120
287.50	6.0000	2.4216	0.41296	2575.5	3804.5	35.963	10.188	14.429	1343.6	-0.31337	8.8423
289.00	6.0000	2.4093	0.41506	2590.8	3826.2	36.038	10.194	14.433	1346.8	-0.31588	8.8725
290.50	6.0000	2.3971	0.41717	2606.2	3847.8	36.112	10.200	14.438	1349.9	-0.31836	8.9027
292.00	6.0000	2.3851	0.41927	2621.6	3869.5	36.187	10.206	14.442	1353.1	-0.32082	8.9329
293.50	6.0000	2.3732	0.42138	2637.0	3891.2	36.261	10.212	14.446	1356.2	-0.32325	8.9630
295.00	6.0000	2.3614	0.42349	2652.4	3912.8	36.334	10.217	14.450	1359.3	-0.32565	8.9930
296.50	6.0000	2.3497	0.42559	2667.8	3934.5	36.408	10.222	14.453	1362.4	-0.32802	9.0230
298.00	6.0000	2.3381	0.42769	2683.3	3956.2	36.481	10.228	14.457	1365.5	-0.33037	9.0530
299.50	6.0000	2.3267	0.42980	2698.7	3977.9	36.553	10.233	14.461	1368.6	-0.33270	9.0829
301.00	6.0000	2.3153	0.43190	2714.1	3999.6	36.625	10.238	14.464	1371.7	-0.33500	9.1128
302.50	6.0000	2.3041	0.43401	2729.6	4021.3	36.697	10.242	14.468	1374.8	-0.33728	9.1426
304.00	6.0000	2.2930	0.43611	2745.0	4043.0	36.769	10.247	14.471	1377.9	-0.33953	9.1724
305.50	6.0000	2.2820	0.43821	2760.4	4064.7	36.840	10.252	14.474	1381.0	-0.34176	9.2021
307.00	6.0000	2.2711	0.44031	2775.9	4086.4	36.911	10.256	14.477	1384.0	-0.34397	9.2319
308.50	6.0000	2.2603	0.44242	2791.4	4108.1	36.982	10.261	14.480	1387.1	-0.34615	9.2615
310.00	6.0000	2.2496	0.44452	2806.8	4129.8	37.052	10.265	14.483	1390.1	-0.34831	9.2911
311.50	6.0000	2.2390	0.44662	2822.3	4151.6	37.122	10.269	14.486	1393.2	-0.35045	9.3207
313.00	6.0000	2.2286	0.44872	2837.8	4173.3	37.191	10.273	14.489	1396.2	-0.35257	9.3502
314.50	6.0000	2.2182	0.45082	2853.3	4195.0	37.261	10.277	14.492	1399.3	-0.35466	9.3797
316.00	6.0000	2.2079	0.45292	2868.8	4216.8	37.330	10.281	14.494	1402.3	-0.35674	9.4092
317.50	6.0000	2.1977	0.45502	2884.2	4238.5	37.398	10.285	14.497	1405.4	-0.35879	9.4386
319.00	6.0000	2.1876	0.45712	2899.7	4260.3	37.467	10.288	14.499	1408.4	-0.36083	9.4679
